purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.1900	0.9048	6.1227	0.0000	3.0500	0.0000
0.2000	1.0071	6.1232	0.0000	1.8800	0.0000
0.2000	0.9567	6.1303	0.0000	2.4000	0.0000
0.2200	1.0653	6.1317	0.0000	1.4000	0.0000
0.1700	0.8294	6.1354	0.0000	4.3500	0.0000
0.2100	1.0207	6.1363	0.0000	1.7600	0.0000
0.2000	0.9549	6.1374	0.0000	2.4200	0.0000
0.2000	0.9179	6.1379	0.0000	2.8400	0.0000
0.2200	1.0384	6.1382	0.0000	1.6200	0.0000
0.2000	1.0091	6.1411	0.0000	1.8600	0.0000
0.2200	1.0628	6.1425	0.0000	1.4200	0.0000
0.2000	0.9531	6.1438	0.0000	2.4400	0.0000
0.2000	0.9513	6.1496	0.0000	2.4600	0.0000
0.1800	0.8400	6.1523	0.0000	4.0500	0.0000
0.2200	1.0603	6.1524	0.0000	1.4400	0.0000
0.2200	1.0408	6.1539	0.0000	1.6000	0.0000
0.2000	0.9494	6.1607	0.0000	2.4800	0.0000
0.1500	0.7481	6.1610	0.0000	6.4000	0.0000
0.2200	1.0578	6.1615	0.0000	1.4600	0.0000
0.2200	1.0432	6.1644	0.0000	1.5800	0.0000
0.2000	0.9196	6.1652	0.0000	2.8200	0.0000
0.2100	1.0229	6.1655	0.0000	1.7400	0.0000
0.2000	0.9476	6.1718	0.0000	2.5000	0.0000
0.2200	1.0554	6.1736	0.0000	1.4800	0.0000
0.2000	1.0112	6.1736	0.0000	1.8400	0.0000
0.2200	1.0456	6.1741	0.0000	1.5600	0.0000
0.2000	0.9458	6.1817	0.0000	2.5200	0.0000
0.2200	1.0480	6.1830	0.0000	1.5400	0.0000
0.2200	1.0529	6.1887	0.0000	1.5000	0.0000
0.2200	1.0505	6.1890	0.0000	1.5200	0.0000
0.2000	0.9440	6.1916	0.0000	2.5400	0.0000
0.2000	0.9213	6.1917	0.0000	2.8000	0.0000
0.2100	1.0252	6.1940	0.0000	1.7200	0.0000
0.2000	0.9422	6.2020	0.0000	2.5600	0.0000
0.2000	0.9230	6.2051	0.0000	2.7800	0.0000
0.2000	1.0133	6.2057	0.0000	1.8200	0.0000
0.2000	0.9405	6.2121	0.0000	2.5800	0.0000
0.2000	0.9247	6.2155	0.0000	2.7600	0.0000
0.1900	0.9087	6.2211	0.0000	3.0000	0.0000
0.2000	0.9387	6.2217	0.0000	2.6000	0.0000
0.2100	1.0274	6.2228	0.0000	1.7000	0.0000
0.2000	0.9265	6.2254	0.0000	2.7400	0.0000
0.1700	0.8323	6.2301	0.0000	4.3000	0.0000
0.2000	0.9369	6.2308	0.0000	2.6200	0.0000
0.2000	0.9282	6.2346	0.0000	2.7200	0.0000
0.2000	1.0153	6.2375	0.0000	1.8000	0.0000
0.2000	0.9352	6.2396	0.0000	2.6400	0.0000
0.2000	0.9299	6.2431	0.0000	2.7000	0.0000
0.2000	0.9317	6.2511	0.0000	2.6800	0.0000
0.2100	1.0296	6.2515	0.0000	1.6800	0.0000
0.1800	0.8432	6.2527	0.0000	4.0000	0.0000
0.2000	0.9334	6.2542	0.0000	2.6600	0.0000
0.1900	0.9103	6.2558	0.0000	2.9800	0.0000
0.2000	1.0174	6.2688	0.0000	1.7800	0.0000
0.2100	1.0319	6.2797	0.0000	1.6600	0.0000
0.1000	1.0216	6.2802	0.0000	1.4800	0.0000
0.1900	0.9119	6.2902	0.0000	2.9600	0.0000
0.1800	0.8872	6.2934	0.0000	3.3500	0.0000
0.1800	0.8908	6.2946	0.0000	3.3000	0.0000
0.2000	1.0195	6.2996	0.0000	1.7600	0.0000
0.1800	0.8837	6.3001	0.0000	3.4000	0.0000
0.2100	1.0341	6.3072	0.0000	1.6400	0.0000
0.1800	0.8944	6.3082	0.0000	3.2500	0.0000
0.1000	1.0226	6.3162	0.0000	1.4600	0.0000
0.1800	0.8802	6.3170	0.0000	3.4500	0.0000
0.1900	1.0703	6.3180	0.0000	1.2600	0.0000
0.1900	0.9134	6.3240	0.0000	2.9400	0.0000
0.1700	0.8353	6.3274	0.0000	4.2500	0.0000
0.1800	0.8980	6.3275	0.0000	3.2000	0.0000
0.2000	1.0216	6.3299	0.0000	1.7400	0.0000
0.2100	1.0364	6.3338	0.0000	1.6200	0.0000
0.1800	0.8767	6.3371	0.0000	3.5000	0.0000
0.1800	0.8465	6.3421	0.0000	3.9500	0.0000
0.1800	0.9017	6.3485	0.0000	3.1500	0.0000
0.1600	0.7872	6.3515	0.0000	5.3000	0.0000
0.1800	0.8732	6.3574	0.0000	3.5500	0.0000
0.1900	0.9150	6.3581	0.0000	2.9200	0.0000
0.1400	0.7221	6.3585	0.0000	7.4000	0.0000
0.2100	1.0386	6.3596	0.0000	1.6000	0.0000
0.2000	1.0237	6.3597	0.0000	1.7200	0.0000
0.1000	1.0237	6.3693	0.0000	1.4400	0.0000
0.1800	0.8698	6.3757	0.0000	3.6000	0.0000
0.2100	1.0409	6.3812	0.0000	1.5800	0.0000
0.1900	0.9166	6.3918	0.0000	2.9000	0.0000
0.2000	1.0258	6.3919	0.0000	1.7000	0.0000
0.1800	0.8497	6.3931	0.0000	3.9000	0.0000
0.1900	1.0046	6.3953	0.0000	1.9000	0.0000
0.1800	0.9054	6.3957	0.0000	3.1000	0.0000
0.1900	1.0026	6.3973	0.0000	1.9200	0.0000
0.1900	1.0007	6.3990	0.0000	1.9400	0.0000
0.1900	0.9988	6.4004	0.0000	1.9600	0.0000
0.2100	1.0432	6.4021	0.0000	1.5600	0.0000
0.1900	1.0065	6.4048	0.0000	1.8800	0.0000
0.1900	0.9969	6.4052	0.0000	1.9800	0.0000
0.1800	0.8664	6.4065	0.0000	3.6500	0.0000
0.1900	0.9950	6.4097	0.0000	2.0000	0.0000
0.1900	0.9931	6.4138	0.0000	2.0200	0.0000
0.1900	1.0084	6.4186	0.0000	1.8600	0.0000
0.1700	0.8383	6.4189	0.0000	4.2000	0.0000
0.2100	1.0455	6.4221	0.0000	1.5400	0.0000
0.2000	1.0279	6.4243	0.0000	1.6800	0.0000
0.1900	0.9912	6.4257	0.0000	2.0400	0.0000
0.1800	0.8530	6.4262	0.0000	3.8500	0.0000
0.1900	0.9182	6.4273	0.0000	2.8800	0.0000
0.1900	1.0104	6.4322	0.0000	1.8400	0.0000
0.2100	1.0788	6.4344	0.0000	1.2600	0.0000
0.1800	0.8630	6.4347	0.0000	3.7000	0.0000
0.1000	1.0247	6.4381	0.0000	1.4200	0.0000
0.1900	0.9894	6.4403	0.0000	2.0600	0.0000
0.2100	1.0478	6.4413	0.0000	1.5200	0.0000
0.2100	1.0764	6.4461	0.0000	1.2800	0.0000
0.1900	1.0123	6.4544	0.0000	1.8200	0.0000
0.1900	0.9875	6.4545	0.0000	2.0800	0.0000
0.2000	1.0300	6.4554	0.0000	1.6600	0.0000
0.1800	0.8563	6.4556	0.0000	3.8000	0.0000
0.2100	1.0739	6.4569	0.0000	1.3000	0.0000
0.2100	1.0501	6.4597	0.0000	1.5000	0.0000
0.1900	0.9199	6.4612	0.0000	2.8600	0.0000
0.1800	0.8596	6.4656	0.0000	3.7500	0.0000
0.2100	1.0715	6.4670	0.0000	1.3200	0.0000
0.1800	0.9091	6.4671	0.0000	3.0500	0.0000
0.1900	0.9856	6.4683	0.0000	2.1000	0.0000
0.2100	1.0525	6.4701	0.0000	1.4800	0.0000
0.2100	1.0548	6.4768	0.0000	1.4600	0.0000
0.1900	1.0143	6.4789	0.0000	1.8000	0.0000
0.1900	0.9838	6.4817	0.0000	2.1200	0.0000
0.2100	1.0691	6.4837	0.0000	1.3400	0.0000
0.2000	1.0322	6.4858	0.0000	1.6400	0.0000
0.2100	1.0572	6.4868	0.0000	1.4400	0.0000
0.1500	0.7524	6.4930	0.0000	6.3000	0.0000
0.1900	0.9215	6.4945	0.0000	2.8400	0.0000
0.1900	0.9820	6.4947	0.0000	2.1400	0.0000
0.2100	1.0595	6.4961	0.0000	1.4200	0.0000
0.2100	1.0667	6.4997	0.0000	1.3600	0.0000
0.1000	1.0258	6.5027	0.0000	1.4000	0.0000
0.1900	1.0163	6.5031	0.0000	1.7800	0.0000
0.2100	1.0619	6.5045	0.0000	1.4000	0.0000
0.1900	0.9801	6.5079	0.0000	2.1600	0.0000
0.2100	1.0643	6.5121	0.0000	1.3800	0.0000
0.2000	1.0343	6.5156	0.0000	1.6200	0.0000
0.1700	0.8413	6.5167	0.0000	4.1500	0.0000
0.1800	1.0640	6.5235	0.0000	1.2800	0.0000
0.1900	0.9783	6.5237	0.0000	2.1800	0.0000
0.1900	1.0182	6.5270	0.0000	1.7600	0.0000
0.1900	0.9231	6.5273	0.0000	2.8200	0.0000
0.1800	0.9129	6.5294	0.0000	3.0000	0.0000
0.1900	0.9765	6.5393	0.0000	2.2000	0.0000
0.2000	1.0365	6.5448	0.0000	1.6000	0.0000
0.1800	1.0660	6.5495	0.0000	1.2600	0.0000
0.1900	1.0202	6.5506	0.0000	1.7400	0.0000
0.1900	0.9746	6.5512	0.0000	2.2200	0.0000
0.1800	0.9144	6.5534	0.0000	2.9800	0.0000
0.1900	0.9247	6.5595	0.0000	2.8000	0.0000
0.1900	0.9728	6.5626	0.0000	2.2400	0.0000
0.1000	1.0268	6.5670	0.0000	1.3800	0.0000
0.2000	1.0386	6.5733	0.0000	1.5800	0.0000
0.1900	0.9710	6.5735	0.0000	2.2600	0.0000
0.1900	1.0222	6.5738	0.0000	1.7200	0.0000
0.1800	0.9159	6.5772	0.0000	2.9600	0.0000
0.1900	0.9692	6.5840	0.0000	2.2800	0.0000
0.1900	0.9264	6.5901	0.0000	2.7800	0.0000
0.1900	1.0242	6.5988	0.0000	1.7000	0.0000
0.1900	0.9674	6.6006	0.0000	2.3000	0.0000
0.2000	1.0408	6.6010	0.0000	1.5600	0.0000
0.1800	0.9174	6.6049	0.0000	2.9400	0.0000
0.1900	0.9280	6.6163	0.0000	2.7600	0.0000
0.1900	0.9657	6.6180	0.0000	2.3200	0.0000
0.1900	1.0262	6.6280	0.0000	1.6800	0.0000
0.2000	1.0430	6.6283	0.0000	1.5400	0.0000
0.1700	0.8443	6.6297	0.0000	4.1000	0.0000
0.1000	1.0279	6.6301	0.0000	1.3600	0.0000
0.1900	0.9639	6.6349	0.0000	2.3400	0.0000
0.1900	0.9297	6.6412	0.0000	2.7400	0.0000
0.1800	0.9189	6.6439	0.0000	2.9200	0.0000
0.1900	0.9621	6.6514	0.0000	2.3600	0.0000
0.2000	1.0452	6.6555	0.0000	1.5200	0.0000
0.1900	1.0282	6.6577	0.0000	1.6600	0.0000
0.1400	0.7258	6.6600	0.0000	7.3000	0.0000
0.1900	0.9313	6.6662	0.0000	2.7200	0.0000
0.1900	0.9603	6.6674	0.0000	2.3800	0.0000
0.2000	1.0474	6.6819	0.0000	1.5000	0.0000
0.1900	0.9586	6.6830	0.0000	2.4000	0.0000
0.1800	0.9205	6.6835	0.0000	2.9000	0.0000
0.1900	1.0302	6.6890	0.0000	1.6400	0.0000
0.1900	0.9330	6.6929	0.0000	2.7000	0.0000
0.1000	1.0290	6.6933	0.0000	1.3400	0.0000
0.1900	0.9568	6.6994	0.0000	2.4200	0.0000
0.1600	0.7922	6.7051	0.0000	5.2000	0.0000
0.2000	1.0496	6.7083	0.0000	1.4800	0.0000
0.1900	0.9551	6.7154	0.0000	2.4400	0.0000
0.1900	0.9346	6.7190	0.0000	2.6800	0.0000
0.1900	1.0323	6.7198	0.0000	1.6200	0.0000
0.1800	0.9220	6.7225	0.0000	2.8800	0.0000
0.1900	0.9534	6.7309	0.0000	2.4600	0.0000
0.2000	1.0518	6.7319	0.0000	1.4600	0.0000
0.1700	0.8474	6.7398	0.0000	4.0500	0.0000
0.1900	0.9363	6.7447	0.0000	2.6600	0.0000
0.1900	1.0343	6.7502	0.0000	1.6000	0.0000
0.1900	0.9516	6.7517	0.0000	2.4800	0.0000
0.2000	1.0540	6.7527	0.0000	1.4400	0.0000
0.1000	1.0300	6.7563	0.0000	1.3200	0.0000
0.1800	0.9235	6.7606	0.0000	2.8600	0.0000
0.1900	0.9380	6.7628	0.0000	2.6400	0.0000
0.1700	1.0580	6.7663	0.0000	1.3000	0.0000
0.1900	0.9397	6.7698	0.0000	2.6200	0.0000
0.2000	1.0563	6.7726	0.0000	1.4200	0.0000
0.1900	0.9499	6.7728	0.0000	2.5000	0.0000
0.1900	0.9414	6.7739	0.0000	2.6000	0.0000
0.1900	0.9431	6.7774	0.0000	2.5800	0.0000
0.1900	1.0364	6.7801	0.0000	1.5800	0.0000
0.1900	0.9448	6.7803	0.0000	2.5600	0.0000
0.1900	0.9465	6.7827	0.0000	2.5400	0.0000
0.1900	0.9482	6.7844	0.0000	2.5200	0.0000
0.2000	1.0585	6.7918	0.0000	1.4000	0.0000
0.1700	1.0599	6.7968	0.0000	1.2800	0.0000
0.1800	0.9251	6.7986	0.0000	2.8400	0.0000
0.1900	1.0384	6.8095	0.0000	1.5600	0.0000
0.2000	1.0608	6.8102	0.0000	1.3800	0.0000
0.1500	0.7567	6.8117	0.0000	6.2000	0.0000
0.1000	1.0311	6.8190	0.0000	1.3000	0.0000
0.2000	1.0630	6.8282	0.0000	1.3600	0.0000
0.1800	0.9266	6.8310	0.0000	2.8200	0.0000
0.2000	1.0653	6.8343	0.0000	1.3400	0.0000
0.2000	1.0676	6.8380	0.0000	1.3200	0.0000
0.1900	1.0405	6.8384	0.0000	1.5400	0.0000
0.2000	1.0699	6.8441	0.0000	1.3000	0.0000
0.1700	0.8504	6.8472	0.0000	4.0000	0.0000
0.2000	1.0722	6.8533	0.0000	1.2800	0.0000
0.1800	0.9282	6.8589	0.0000	2.8000	0.0000
0.2000	1.0745	6.8618	0.0000	1.2600	0.0000
0.1900	1.0426	6.8667	0.0000	1.5200	0.0000
0.1000	1.0322	6.8813	0.0000	1.2800	0.0000
0.1800	1.0189	6.8859	0.0000	1.7400	0.0000
0.1800	0.9297	6.8865	0.0000	2.7800	0.0000
0.1800	1.0170	6.8878	0.0000	1.7600	0.0000
0.1800	1.0151	6.8890	0.0000	1.7800	0.0000
0.1800	1.0133	6.8905	0.0000	1.8000	0.0000
0.1800	1.0207	6.8911	0.0000	1.7200	0.0000
0.1800	1.0114	6.8949	0.0000	1.8200	0.0000
0.1900	1.0446	6.8960	0.0000	1.5000	0.0000
0.1800	1.0096	6.8990	0.0000	1.8400	0.0000
0.1400	0.7295	6.9013	0.0000	7.2000	0.0000
0.1800	1.0077	6.9028	0.0000	1.8600	0.0000
0.1800	1.0226	6.9048	0.0000	1.7000	0.0000
0.1800	0.9313	6.9136	0.0000	2.7600	0.0000
0.1800	1.0059	6.9144	0.0000	1.8800	0.0000
0.1700	0.9099	6.9153	0.0000	3.1000	0.0000
0.1700	0.9135	6.9172	0.0000	3.0500	0.0000
0.1800	1.0245	6.9183	0.0000	1.6800	0.0000
0.1700	0.9064	6.9185	0.0000	3.1500	0.0000
0.1700	0.9171	6.9259	0.0000	3.0000	0.0000
0.1900	1.0467	6.9261	0.0000	1.4800	0.0000
0.1700	0.9185	6.9290	0.0000	2.9800	0.0000
0.1800	1.0041	6.9296	0.0000	1.9000	0.0000
0.1800	1.0264	6.9361	0.0000	1.6600	0.0000
0.1800	0.9329	6.9409	0.0000	2.7400	0.0000
0.1000	1.0332	6.9433	0.0000	1.2600	0.0000
0.1800	1.0022	6.9445	0.0000	1.9200	0.0000
0.1700	0.9199	6.9464	0.0000	2.9600	0.0000
0.1700	0.8535	6.9516	0.0000	3.9500	0.0000
0.1700	0.9029	6.9517	0.0000	3.2000	0.0000
0.1900	1.0488	6.9556	0.0000	1.4600	0.0000
0.1800	1.0004	6.9589	0.0000	1.9400	0.0000
0.1800	1.0283	6.9604	0.0000	1.6400	0.0000
0.1700	0.9214	6.9638	0.0000	2.9400	0.0000
0.1800	0.9345	6.9680	0.0000	2.7200	0.0000
0.1800	0.9986	6.9730	0.0000	1.9600	0.0000
0.1700	0.9228	6.9778	0.0000	2.9200	0.0000
0.1700	0.8994	6.9837	0.0000	3.2500	0.0000
0.1900	1.0509	6.9843	0.0000	1.4400	0.0000
0.1800	1.0302	6.9845	0.0000	1.6200	0.0000
0.1800	0.9968	6.9847	0.0000	1.9800	0.0000
0.1600	0.8376	6.9922	0.0000	4.3500	0.0000
0.1800	0.9950	6.9933	0.0000	2.0000	0.0000
0.1800	0.9360	6.9945	0.0000	2.7000	0.0000
0.1700	0.9243	6.9954	0.0000	2.9000	0.0000
0.1600	0.8347	6.9970	0.0000	4.4000	0.0000
0.1600	0.8404	7.0005	0.0000	4.3000	0.0000
0.1800	0.9932	7.0050	0.0000	2.0200	0.0000
0.1800	1.0322	7.0082	0.0000	1.6000	0.0000
0.1500	0.7881	7.0084	0.0000	5.5000	0.0000
0.1600	0.7973	7.0085	0.0000	5.1000	0.0000
0.1900	1.0530	7.0122	0.0000	1.4200	0.0000
0.1600	0.8432	7.0132	0.0000	4.2500	0.0000
0.1700	0.8960	7.0138	0.0000	3.3000	0.0000
0.1800	0.9914	7.0173	0.0000	2.0400	0.0000
0.1700	0.9258	7.0197	0.0000	2.8800	0.0000
0.1800	0.9376	7.0206	0.0000	2.6800	0.0000
0.1600	0.8320	7.0213	0.0000	4.4500	0.0000
0.1500	0.7928	7.0290	0.0000	5.4000	0.0000
0.1800	0.9897	7.0299	0.0000	2.0600	0.0000
0.1800	1.0341	7.0317	0.0000	1.5800	0.0000
0.1600	0.8461	7.0329	0.0000	4.2000	0.0000
0.1700	0.8567	7.0394	0.0000	3.9000	0.0000
0.1900	1.0552	7.0395	0.0000	1.4000	0.0000
0.1800	0.9879	7.0424	0.0000	2.0800	0.0000
0.1700	0.9272	7.0438	0.0000	2.8600	0.0000
0.1800	0.9392	7.0484	0.0000	2.6600	0.0000
0.1500	0.7610	7.0489	0.0000	6.1000	0.0000
0.1700	0.8926	7.0505	0.0000	3.3500	0.0000
0.1500	0.7835	7.0522	0.0000	5.6000	0.0000
0.1800	1.0360	7.0549	0.0000	1.5600	0.0000
0.1600	0.8292	7.0607	0.0000	4.5000	0.0000
0.1800	0.9861	7.0610	0.0000	2.1000	0.0000
0.1900	1.0573	7.0661	0.0000	1.3800	0.0000
0.1700	0.9287	7.0677	0.0000	2.8400	0.0000
0.1800	0.9408	7.0762	0.0000	2.6400	0.0000
0.1800	1.0380	7.0777	0.0000	1.5400	0.0000
0.1800	0.9844	7.0790	0.0000	2.1200	0.0000
0.1700	0.9302	7.0914	0.0000	2.8200	0.0000
0.1900	1.0594	7.0926	0.0000	1.3600	0.0000
0.1700	0.8892	7.0937	0.0000	3.4000	0.0000
0.1600	0.8490	7.0950	0.0000	4.1500	0.0000
0.1800	0.9826	7.0967	0.0000	2.1400	0.0000
0.1600	0.8264	7.1004	0.0000	4.5500	0.0000
0.1700	0.8598	7.1015	0.0000	3.8500	0.0000
0.1800	0.9424	7.1021	0.0000	2.6200	0.0000
0.1400	0.7332	7.1059	0.0000	7.1000	0.0000
0.1600	1.0523	7.1084	0.0000	1.3200	0.0000
0.1800	1.0399	7.1136	0.0000	1.5200	0.0000
0.1800	0.9809	7.1139	0.0000	2.1600	0.0000
0.1700	0.9317	7.1149	0.0000	2.8000	0.0000
0.1900	1.0616	7.1187	0.0000	1.3400	0.0000
0.1600	1.0540	7.1188	0.0000	1.3000	0.0000
0.1800	0.9440	7.1239	0.0000	2.6000	0.0000
0.1800	0.9792	7.1306	0.0000	2.1800	0.0000
0.1400	0.7448	7.1349	0.0000	6.8000	0.0000
0.1700	0.9331	7.1381	0.0000	2.7800	0.0000
0.1500	0.7976	7.1389	0.0000	5.3000	0.0000
0.0900	1.0160	7.1393	0.0000	1.5400	0.0000
0.1500	0.7789	7.1419	0.0000	5.7000	0.0000
0.1900	1.0637	7.1423	0.0000	1.3200	0.0000
0.1700	0.8858	7.1435	0.0000	3.4500	0.0000
0.1800	0.9457	7.1452	0.0000	2.5800	0.0000
0.1800	1.0419	7.1466	0.0000	1.5000	0.0000
0.1800	0.9774	7.1469	0.0000	2.2000	0.0000
0.1400	0.7370	7.1480	0.0000	7.0000	0.0000
0.1600	0.8237	7.1481	0.0000	4.6000	0.0000
0.1400	0.7487	7.1515	0.0000	6.7000	0.0000
0.1400	0.7409	7.1531	0.0000	6.9000	0.0000
0.0900	1.0170	7.1592	0.0000	1.5200	0.0000
0.1700	0.8630	7.1605	0.0000	3.8000	0.0000
0.1700	0.9346	7.1614	0.0000	2.7600	0.0000
0.1900	1.0659	7.1622	0.0000	1.3000	0.0000
0.1800	0.9757	7.1627	0.0000	2.2200	0.0000
0.1800	0.9473	7.1663	0.0000	2.5600	0.0000
0.1800	1.0439	7.1759	0.0000	1.4800	0.0000
0.1800	0.9740	7.1781	0.0000	2.2400	0.0000
0.1900	1.0681	7.1815	0.0000	1.2800	0.0000
0.1600	0.8519	7.1815	0.0000	4.1000	0.0000
0.1800	0.9489	7.1880	0.0000	2.5400	0.0000
0.1400	0.7527	7.1887	0.0000	6.6000	0.0000
0.0900	1.0179	7.1901	0.0000	1.5000	0.0000
0.1800	0.9723	7.1933	0.0000	2.2600	0.0000
0.1700	0.9361	7.1955	0.0000	2.7400	0.0000
0.1700	0.8825	7.1973	0.0000	3.5000	0.0000
0.1400	0.7567	7.1979	0.0000	6.5000	0.0000
0.1600	0.8210	7.2020	0.0000	4.6500	0.0000
0.1800	1.0458	7.2048	0.0000	1.4600	0.0000
0.1800	0.9505	7.2093	0.0000	2.5200	0.0000
0.1800	0.9706	7.2127	0.0000	2.2800	0.0000
0.1700	0.8662	7.2145	0.0000	3.7500	0.0000
0.1600	0.8024	7.2220	0.0000	5.0000	0.0000
0.1500	0.7743	7.2249	0.0000	5.8000	0.0000
0.1800	0.9522	7.2302	0.0000	2.5000	0.0000
0.1700	0.8694	7.2319	0.0000	3.7000	0.0000
0.1800	1.0478	7.2336	0.0000	1.4400	0.0000
0.1800	0.9689	7.2339	0.0000	2.3000	0.0000
0.1700	0.9376	7.2354	0.0000	2.7200	0.0000
0.1500	0.7654	7.2392	0.0000	6.0000	0.0000
0.1700	0.8726	7.2429	0.0000	3.6500	0.0000
0.1700	0.8792	7.2445	0.0000	3.5500	0.0000
0.1800	0.9538	7.2482	0.0000	2.4800	0.0000
0.1300	0.7158	7.2536	0.0000	8.0000	0.0000
0.1800	0.9555	7.2546	0.0000	2.4600	0.0000
0.1800	0.9672	7.2546	0.0000	2.3200	0.0000
0.1600	0.8183	7.2553	0.0000	4.7000	0.0000
0.0900	1.0189	7.2566	0.0000	1.4800	0.0000
0.1700	0.8759	7.2590	0.0000	3.6000	0.0000
0.1800	0.9571	7.2598	0.0000	2.4400	0.0000
0.1800	1.0498	7.2642	0.0000	1.4200	0.0000
0.1800	0.9588	7.2645	0.0000	2.4200	0.0000
0.1500	0.7698	7.2668	0.0000	5.9000	0.0000
0.1800	0.9604	7.2686	0.0000	2.4000	0.0000
0.1800	0.9621	7.2722	0.0000	2.3800	0.0000
0.1700	0.9391	7.2741	0.0000	2.7000	0.0000
0.1600	0.8548	7.2747	0.0000	4.0500	0.0000
0.1600	0.8050	7.2747	0.0000	4.9500	0.0000
0.1800	0.9655	7.2748	0.0000	2.3400	0.0000
0.1800	0.9638	7.2752	0.0000	2.3600	0.0000
0.1800	1.0518	7.2933	0.0000	1.4000	0.0000
0.1600	0.8076	7.2961	0.0000	4.9000	0.0000
0.1300	0.7192	7.3005	0.0000	7.9000	0.0000
0.1600	0.8156	7.3062	0.0000	4.7500	0.0000
0.1700	0.9406	7.3125	0.0000	2.6800	0.0000
0.1600	0.8103	7.3161	0.0000	4.8500	0.0000
0.1800	1.0538	7.3210	0.0000	1.3800	0.0000
0.0900	1.0198	7.3230	0.0000	1.4600	0.0000
0.1600	0.8129	7.3350	0.0000	4.8000	0.0000
0.1500	0.8024	7.3352	0.0000	5.2000	0.0000
0.1800	1.0558	7.3486	0.0000	1.3600	0.0000
0.1700	0.9422	7.3505	0.0000	2.6600	0.0000
0.1600	0.8578	7.3558	0.0000	4.0000	0.0000
0.1400	0.7607	7.3576	0.0000	6.4000	0.0000
0.1800	1.0578	7.3762	0.0000	1.3400	0.0000
0.1700	0.9437	7.3882	0.0000	2.6400	0.0000
0.0900	1.0207	7.3892	0.0000	1.4400	0.0000
0.1800	1.0599	7.4032	0.0000	1.3200	0.0000
0.1300	0.7226	7.4045	0.0000	7.8000	0.0000
0.1700	0.9452	7.4255	0.0000	2.6200	0.0000
0.1800	1.0619	7.4296	0.0000	1.3000	0.0000
0.1600	0.8607	7.4319	0.0000	3.9500	0.0000
0.1700	1.0337	7.4449	0.0000	1.5600	0.0000
0.1700	1.0355	7.4466	0.0000	1.5400	0.0000
0.1700	1.0319	7.4474	0.0000	1.5800	0.0000
0.1700	1.0300	7.4497	0.0000	1.6000	0.0000
0.1700	1.0282	7.4526	0.0000	1.6200	0.0000
0.0900	1.0217	7.4553	0.0000	1.4200	0.0000
0.1700	1.0264	7.4580	0.0000	1.6400	0.0000
0.1700	0.9467	7.4584	0.0000	2.6000	0.0000
0.1700	1.0373	7.4605	0.0000	1.5200	0.0000
0.1700	1.0246	7.4632	0.0000	1.6600	0.0000
0.1700	1.0228	7.4681	0.0000	1.6800	0.0000
0.1700	1.0392	7.4742	0.0000	1.5000	0.0000
0.1700	1.0211	7.4799	0.0000	1.7000	0.0000
0.1700	0.9483	7.4865	0.0000	2.5800	0.0000
0.1700	1.0410	7.4880	0.0000	1.4800	0.0000
0.1300	0.7260	7.4946	0.0000	7.7000	0.0000
0.1700	1.0193	7.4953	0.0000	1.7200	0.0000
0.1700	1.0175	7.5074	0.0000	1.7400	0.0000
0.1700	1.0429	7.5125	0.0000	1.4600	0.0000
0.1700	0.9498	7.5141	0.0000	2.5600	0.0000
0.1700	1.0157	7.5191	0.0000	1.7600	0.0000
0.0900	1.0226	7.5269	0.0000	1.4000	0.0000
0.1700	1.0140	7.5295	0.0000	1.7800	0.0000
0.1400	0.7648	7.5332	0.0000	6.3000	0.0000
0.1700	1.0447	7.5367	0.0000	1.4400	0.0000
0.1700	1.0122	7.5395	0.0000	1.8000	0.0000
0.1600	0.8637	7.5419	0.0000	3.9000	0.0000
0.1700	0.9513	7.5420	0.0000	2.5400	0.0000
0.1700	1.0105	7.5490	0.0000	1.8200	0.0000
0.1700	1.0087	7.5606	0.0000	1.8400	0.0000
0.1700	1.0466	7.5606	0.0000	1.4200	0.0000
0.1700	0.9529	7.5695	0.0000	2.5200	0.0000
0.1700	1.0070	7.5754	0.0000	1.8600	0.0000
0.1500	0.8073	7.5764	0.0000	5.1000	0.0000
0.1700	1.0485	7.5843	0.0000	1.4000	0.0000
0.1600	0.9282	7.5848	0.0000	2.9000	0.0000
0.1600	0.9296	7.5859	0.0000	2.8800	0.0000
0.1600	0.9310	7.5869	0.0000	2.8600	0.0000
0.1600	0.9268	7.5869	0.0000	2.9200	0.0000
0.1600	0.9324	7.5889	0.0000	2.8400	0.0000
0.1600	0.9338	7.5915	0.0000	2.8200	0.0000
0.1600	0.9254	7.5924	0.0000	2.9400	0.0000
0.1600	0.9352	7.5939	0.0000	2.8000	0.0000
0.1700	1.0053	7.5946	0.0000	1.8800	0.0000
0.1600	0.9366	7.5961	0.0000	2.7800	0.0000
0.1700	0.9544	7.5967	0.0000	2.5000	0.0000
0.0900	1.0236	7.6028	0.0000	1.3800	0.0000
0.1600	0.9240	7.6066	0.0000	2.9600	0.0000
0.1600	0.9380	7.6074	0.0000	2.7600	0.0000
0.1700	1.0504	7.6077	0.0000	1.3800	0.0000
0.1300	0.7295	7.6134	0.0000	7.6000	0.0000
0.1700	1.0035	7.6136	0.0000	1.9000	0.0000
0.1600	0.9227	7.6212	0.0000	2.9800	0.0000
